danceability,energy,valence,acousticness,speechiness,instrumentalness,liveness,tempo,track_id,track_name,artists,track_genre,playlist_id,playlist_name,playlist_type
0.0,0.000252,0.0,0.00948,0.0,0.877,0.806,0.0,3NCQ2kx9od0WsBRBY1EGDR,Beach Waves and Soothing Brown Noise,Sleep Baby Sleep;Ocean Sounds;Ocean Waves For Sleep;Fresh Water Sounds;Relajación,sleep,GHOST_SLEEP_LV,Low-var sleep (ghost pattern),ghost_suspect
0.0,6.19e-05,0.0,0.127,0.0,0.999,0.718,0.0,3rm2WrETcJxFjOawcfiG3h,Pouring Rain - Loopable with No Fade,Sleep Baby Sleep;Meditation Spa;White Noise Therapy;Rain Spa;Rain Shower,sleep,GHOST_SLEEP_LV,Low-var sleep (ghost pattern),ghost_suspect
0.2,0.0277,0.0747,0.909,0.0424,0.839,0.106,73.327,3Jsht2hQ08RWncvgXaFpcp,Peripateo,For The Lost,sleep,GHOST_SLEEP_LV,Low-var sleep (ghost pattern),ghost_suspect
0.122,0.017,0.0602,0.995,0.0427,0.964,0.0959,89.537,6ay2z6yrGSDf7XXiYJdbXi,White Noise for Meditation,Meditation Music Zone,sleep,GHOST_SLEEP_LV,Low-var sleep (ghost pattern),ghost_suspect
0.164,0.00569,0.163,0.936,0.0445,0.934,0.0954,73.934,7map9ciIR1obUQ4dOKo9IY,Kritagya,Elise Ryen,sleep,GHOST_SLEEP_LV,Low-var sleep (ghost pattern),ghost_suspect
0.0685,0.00769,0.111,0.991,0.0439,0.859,0.107,74.874,48UNHWGzRfk4AOKrCJM7XJ,I et andet liv,Minik Knudsen,sleep,GHOST_SLEEP_LV,Low-var sleep (ghost pattern),ghost_suspect
0.0,1.95e-05,0.0,0.0,0.0,0.0,0.0,0.0,1U4qWTytgM8NPfJzax6Gqh,"White Noise - Loopable, No Fade",White Noise Sleep Sounds;Static White Noise Sounds;Real White Noise,sleep,GHOST_SLEEP_LV,Low-var sleep (ghost pattern),ghost_suspect
0.185,0.0506,0.0767,0.965,0.0568,0.897,0.117,142.422,4lanwDkWGgvJMgrdfomThw,As Seen In Silver Halide,Silver Roses,sleep,GHOST_SLEEP_LV,Low-var sleep (ghost pattern),ghost_suspect
0.133,0.00225,0.144,0.989,0.0387,0.929,0.108,73.028,2u3TXM5CwRovxFJZID2OuF,Blanket of White,Sleepy Clouds,sleep,GHOST_SLEEP_LV,Low-var sleep (ghost pattern),ghost_suspect
0.223,0.0342,0.0371,0.968,0.0437,0.951,0.107,65.454,0m0SFR6ane5i1wLUVa95K8,"A Massage with Nature Ambience - Comforting, Relaxing, Massage, Zen Music, Yoga",Deep Sleep Meditation,sleep,GHOST_SLEEP_LV,Low-var sleep (ghost pattern),ghost_suspect
0.145,0.097,0.0751,0.911,0.043,0.887,0.101,139.798,6aXdJ9fD7KLRIQu3TN7LoE,Dream Of Flight,Nile Kaufman,sleep,GHOST_SLEEP_LV,Low-var sleep (ghost pattern),ghost_suspect
0.17,0.996,1e-05,0.788,0.0584,0.987,0.262,120.065,4U1XBD44jFQSEBRRq9rxbK,Loopable Soft Rainfall for Sleep,Ambient Nature White Noise;ASMR Rain Sounds;Rain Hard,sleep,GHOST_SLEEP_LV,Low-var sleep (ghost pattern),ghost_suspect
0.167,0.76,1e-05,0.843,0.0875,0.998,0.199,118.686,1rEsZ1eKmP2cGWtKUIQQpk,White Noise: Showers,Fans & White Noise,sleep,GHOST_SLEEP_LV,Low-var sleep (ghost pattern),ghost_suspect
0.229,0.78,0.00919,0.809,0.0578,0.949,0.703,125.686,3S3PRPDhfJRU9P1uiaTWqr,Night Stream With Crickets - Loopable With No Fade,White Noise for Babies;White Noise Baby Sleep;Sleep Easy Solutions,sleep,GHOST_SLEEP_LV,Low-var sleep (ghost pattern),ghost_suspect
0.191,0.00272,0.0391,0.995,0.0392,0.965,0.0817,64.017,6tWJC2WMWzjfV3vHDFo3pJ,Baby Music,Baby Sleep Music;Baby Lullaby;Monarch Baby Lullaby Institute,sleep,GHOST_SLEEP_LV,Low-var sleep (ghost pattern),ghost_suspect
0.196,0.0409,0.0342,0.989,0.0422,0.997,0.0867,67.264,5Nusgvqw46McIdfuqrvM4c,always,Florence Adame,sleep,GHOST_SLEEP_LV,Low-var sleep (ghost pattern),ghost_suspect
0.246,0.999,1e-05,0.153,0.0916,0.991,0.939,114.56,5zW6LPxMUx41TmRrIyEICr,Rain Sounds - Loopable With No Fade,Ambient Rain;Rain Sleep Sounds,sleep,GHOST_SLEEP_LV,Low-var sleep (ghost pattern),ghost_suspect
0.198,0.0397,0.0392,0.872,0.0385,0.952,0.107,80.986,3r1ZQqUe14xxssPt2Rkd6j,Sleepy Journey,Cokobi,sleep,GHOST_SLEEP_LV,Low-var sleep (ghost pattern),ghost_suspect
0.151,1.0,1e-05,0.114,0.0584,0.999,0.479,135.861,3rrjUgwa9DdhpSwLQu7r4Y,Clear Rain,Rain for Sleep,sleep,GHOST_SLEEP_LV,Low-var sleep (ghost pattern),ghost_suspect
0.135,0.12,0.0962,0.866,0.167,0.973,0.112,170.008,5b87m5IILakknzxi0kuWHg,Baby Sleep Brown Noise,Brown Noise Baby Sleep,sleep,GHOST_SLEEP_LV,Low-var sleep (ghost pattern),ghost_suspect
0.406,0.0907,0.0382,0.1,0.0411,0.961,0.167,90.477,0WlOpcLjjYU1JIRn512tGv,Loopable Owls,Crickets - Tinnitus Sleep Solution;Relaxing Music Therapy;4D Nature Recordings,sleep,GHOST_SLEEP_LV,Low-var sleep (ghost pattern),ghost_suspect
0.0,2.03e-05,0.0,0.974,0.0,0.00105,0.101,0.0,3FCjw9jRcPqw8A9k2ZkJ5p,Clean White Noise - Loopable With No Fade,White Noise Sleep Sounds;Sleep Sound Library,sleep,GHOST_SLEEP_LV,Low-var sleep (ghost pattern),ghost_suspect
0.433,0.997,0.0153,0.935,0.0509,0.866,0.937,66.389,3oCHflExxRfn1zCqwynqcY,Slumbery Notes,Meditation Rain Sounds;Massage Tribe;Perfect Meditation;Relaxing Water Sounds,sleep,GHOST_SLEEP_LV,Low-var sleep (ghost pattern),ghost_suspect
0.0611,0.00543,0.0871,0.945,0.0535,0.739,0.11,71.876,15SJMsBLp7GR8FH9WvamuG,Mellow,Boreal Embla,sleep,GHOST_SLEEP_LV,Low-var sleep (ghost pattern),ghost_suspect
0.17,0.000603,0.12,0.985,0.0542,0.948,0.117,117.747,7DvR34weBiIehUpND2sN6O,Mind,From Alfie,sleep,GHOST_SLEEP_LV,Low-var sleep (ghost pattern),ghost_suspect
0.0602,0.00961,0.0942,0.923,0.0498,0.989,0.0922,64.154,3tf0epgGh6Zbh2skKajYjw,Simien,Petros Idris,sleep,GHOST_SLEEP_LV,Low-var sleep (ghost pattern),ghost_suspect
0.0985,0.0341,0.0815,0.93,0.0435,0.851,0.108,74.016,2Pob0B0xBaszDLVBDWNh0U,Amado Nervo,Sayulita,sleep,GHOST_SLEEP_LV,Low-var sleep (ghost pattern),ghost_suspect
0.134,0.687,0.0173,0.902,0.069,0.794,0.269,72.667,5R09zoNv6K9vFivS47IdMZ,Vaccum Cleaner - Loopable with No Fade,Deep Sleep Relaxation;Aspirador,sleep,GHOST_SLEEP_LV,Low-var sleep (ghost pattern),ghost_suspect
0.14,0.0424,0.0592,0.886,0.0416,0.723,0.0937,141.576,3PMP7s6o3dLLyHnsfqkUs5,Dreams Of Delta,Sleepy Moon,sleep,GHOST_SLEEP_LV,Low-var sleep (ghost pattern),ghost_suspect
0.0778,0.00796,0.0491,0.959,0.0376,0.907,0.106,79.221,381txcpzL73JjcdV2690sm,Reappearance,Spacetactular,sleep,GHOST_SLEEP_LV,Low-var sleep (ghost pattern),ghost_suspect
0.0824,0.0361,0.0755,0.919,0.0456,0.679,0.102,74.249,20WOKEJgCcTSP9fpmTN9BM,Smyrna,From Us,sleep,GHOST_SLEEP_LV,Low-var sleep (ghost pattern),ghost_suspect
0.0,0.000103,0.0,0.957,0.0,0.0204,0.676,0.0,2WhCcPMlgs7ZpjtWZ1d17G,Box Fan Noise,White Noise Babies;Binaural Beats Sleep;Binaural Beats,sleep,GHOST_SLEEP_LV,Low-var sleep (ghost pattern),ghost_suspect
0.141,0.0732,0.0315,0.931,0.043,0.913,0.111,69.712,50dqV0dmuAMzLtEbt09SCp,Curves,Norrona,sleep,GHOST_SLEEP_LV,Low-var sleep (ghost pattern),ghost_suspect
0.0917,0.00935,0.0689,0.97,0.0438,0.931,0.106,73.055,13CYT9XLC54qtyg0U8aqb7,Hush,Yonatan Awate,sleep,GHOST_SLEEP_LV,Low-var sleep (ghost pattern),ghost_suspect
0.183,0.00578,0.0366,0.944,0.0472,0.849,0.103,67.932,1UIIAv5BBLLYuXbk1DzipG,Study Music,Study Music & Sounds;Study Alpha Waves;Binaural Beats Study Music,sleep,GHOST_SLEEP_LV,Low-var sleep (ghost pattern),ghost_suspect
0.198,0.0555,0.149,0.844,0.0503,0.852,0.107,72.421,7zO8xgWtAGQpAKEG9n48Yb,"Mystical - Alpha Sinus 54,8hz - 57,3 hz",Drone,sleep,GHOST_SLEEP_LV,Low-var sleep (ghost pattern),ghost_suspect
0.171,0.00176,0.101,0.982,0.0444,0.907,0.107,67.53,620GB7wI2P5ltdAy4hJVHZ,Under Samma Himmel,Sanja Göransson,sleep,GHOST_SLEEP_LV,Low-var sleep (ghost pattern),ghost_suspect
0.133,0.0353,0.0356,0.861,0.044,0.572,0.11,143.332,0X33Oo6yg2qlTsrFiH1qta,Revolve,Sleepless Eye,sleep,GHOST_SLEEP_LV,Low-var sleep (ghost pattern),ghost_suspect
0.323,0.183,0.0367,0.929,0.0445,0.777,0.115,139.342,3TTAkX86WXiPmIW5uXig0c,Drifting Through Time and Space,Sayama,new-age,GHOST_NEWAGE_LV,Low-var new-age (ghost pattern),ghost_suspect
0.373,0.12,0.153,0.981,0.0338,0.868,0.118,110.357,0v2t6GaxRSWFosBK5nPJFR,Prelude,Michael Dulin,new-age,GHOST_NEWAGE_LV,Low-var new-age (ghost pattern),ghost_suspect
0.174,0.101,0.0892,0.98,0.0402,0.591,0.115,77.015,58EgIN2oanhHjN2cQEE9xi,Full Apple Tree,Dean Evenson;Li Xiangting;Phil Heaven,new-age,GHOST_NEWAGE_LV,Low-var new-age (ghost pattern),ghost_suspect
0.404,0.893,0.601,0.342,0.357,0.000648,0.273,125.486,3QtHTf3nCvBNGikAMynXso,Give Me Love - Janbaaz / Soundtrack Version,Miriam Stockley,new-age,GHOST_NEWAGE_LV,Low-var new-age (ghost pattern),ghost_suspect
0.457,0.0269,0.153,0.992,0.0426,0.848,0.0964,71.053,18AHLYnJ1IYyIfpCS3jmhW,Inside Passage,Rhonda Mackert,new-age,GHOST_NEWAGE_LV,Low-var new-age (ghost pattern),ghost_suspect
0.448,0.204,0.0852,0.973,0.0327,0.919,0.112,117.404,6DFoLY4RooouzF1ciFvxVZ,Understanding Each Other,Kathryn Toyama,new-age,GHOST_NEWAGE_LV,Low-var new-age (ghost pattern),ghost_suspect
0.373,0.354,0.131,0.532,0.0279,2.25e-06,0.146,106.081,52AS97tGBON6veIFH3imn5,Give Me Forever (I Do),John Tesh;James Ingram,new-age,GHOST_NEWAGE_LV,Low-var new-age (ghost pattern),ghost_suspect
0.312,0.472,0.346,0.678,0.0415,0.0,0.107,82.253,0JwhT2vTrFK4eFlX5ecTdf,Never Alone,Jim Brickman;Lady A,new-age,GHOST_NEWAGE_LV,Low-var new-age (ghost pattern),ghost_suspect
0.313,0.159,0.0421,0.905,0.0338,0.614,0.091,100.545,6yer5qmG5jwW0ZqWNqrS9E,A childs heart,Peter Sterling,new-age,GHOST_NEWAGE_LV,Low-var new-age (ghost pattern),ghost_suspect
0.462,0.0493,0.102,0.993,0.0674,0.919,0.136,74.3,3aa7EB5XnWh26mcgx0Z5iB,In Memorium J.G..,Craig Urquhart,new-age,GHOST_NEWAGE_LV,Low-var new-age (ghost pattern),ghost_suspect
0.5,0.19,0.157,0.935,0.0462,5.05e-06,0.0958,140.01,3zhsBJlVHFfvUa1LPLKZRx,River Flows In You 너의 마음속엔 강이 흐른다 (feat. Ruvin),Yiruma;Ruvin,new-age,GHOST_NEWAGE_LV,Low-var new-age (ghost pattern),ghost_suspect
0.441,0.00298,0.112,0.991,0.097,0.842,0.0823,139.754,0tZk4bpb7s9MknXfknk0aV,Prelude: Stillness,Michael Gettel,new-age,GHOST_NEWAGE_LV,Low-var new-age (ghost pattern),ghost_suspect
0.171,0.467,0.124,0.143,0.0349,0.000147,0.102,71.312,1HVgOnDJSAnB0kO2pjKbFq,Amen,Enigma;Aquilo,new-age,GHOST_NEWAGE_LV,Low-var new-age (ghost pattern),ghost_suspect
0.238,0.0747,0.126,0.95,0.0437,0.935,0.0978,117.686,0aDl3mGEr6eZcSwoJo91Np,irreplaceable,Chad Lawson;Royal Philharmonic Orchestra;James Southall,new-age,GHOST_NEWAGE_LV,Low-var new-age (ghost pattern),ghost_suspect
0.115,0.0697,0.0339,0.941,0.0376,0.757,0.109,85.116,5VHt3nt8eIfnSLkOK7K1DL,Hearts of Fire,Aeoliah,new-age,GHOST_NEWAGE_LV,Low-var new-age (ghost pattern),ghost_suspect
0.472,0.0441,0.112,0.986,0.0544,0.872,0.0899,108.337,2eLoIDiXNeRmJ5deYxJMPa,Sacred Head Wounded / Power of the Cross / There Is a Fountain,David Carnes,new-age,GHOST_NEWAGE_LV,Low-var new-age (ghost pattern),ghost_suspect
0.731,0.726,0.63,0.824,0.033,0.69,0.23,138.619,0zcEFOW4UllwSKslaU1Xq5,Lion and Sheep,Andreas Vollenweider;Walter Keiser;Pedro Haldemann;Jon Otis,new-age,GHOST_NEWAGE_LV,Low-var new-age (ghost pattern),ghost_suspect
0.172,0.155,0.0954,0.842,0.041,0.836,0.137,112.558,1vJKGim3Nva6XjOtanpXQA,"Deschutes River Sunrise (Oboe, Cello, Piano) [feat. Nancy Rumble & Emil Miland]",Karen Marie Garrett;Nancy Rumble;Emil Miland,new-age,GHOST_NEWAGE_LV,Low-var new-age (ghost pattern),ghost_suspect
0.38,0.107,0.228,0.939,0.0342,0.948,0.109,63.386,0aDcub93Km4sdXWsgo6zB1,Afterglow,Ann Sweeten,new-age,GHOST_NEWAGE_LV,Low-var new-age (ghost pattern),ghost_suspect
0.258,0.159,0.0869,0.936,0.0299,0.959,0.113,61.355,2qT90tvGNB79FeVdzRTT3Q,Under Trees,Bernward Koch,new-age,GHOST_NEWAGE_LV,Low-var new-age (ghost pattern),ghost_suspect
0.352,0.045,0.122,0.988,0.049,0.944,0.0997,71.907,6eW5pTcSZXpJmk56xv9pxX,On a Quiet Night,Jane Leslie,new-age,GHOST_NEWAGE_LV,Low-var new-age (ghost pattern),ghost_suspect
0.268,0.143,0.179,0.979,0.0314,0.911,0.109,81.605,5RNhLoNNxMJ4JSrRQCAM0M,The Hanging Road,Ann Sweeten,new-age,GHOST_NEWAGE_LV,Low-var new-age (ghost pattern),ghost_suspect
0.0705,0.0534,0.0288,0.852,0.0421,0.978,0.11,76.548,1DmlpLfYaZNZMZZB2c1qnp,Root Tones,Dean Evenson;Dudley Evenson,new-age,GHOST_NEWAGE_LV,Low-var new-age (ghost pattern),ghost_suspect
0.532,0.253,0.0394,0.333,0.0318,0.959,0.109,83.338,0NOQIVWFlnRntZs30i2KJn,Mountain,Paul Speer;David Lanz,new-age,GHOST_NEWAGE_LV,Low-var new-age (ghost pattern),ghost_suspect
0.301,0.223,0.143,0.928,0.0435,0.945,0.182,139.497,21gXtkGSaX27wcqtbams4W,Aurora,Cusco,new-age,GHOST_NEWAGE_LV,Low-var new-age (ghost pattern),ghost_suspect
0.272,0.272,0.0873,0.975,0.0382,0.964,0.146,140.672,2jrc5wSJd4NYsewjDsoNEa,Beethoven's Silence,Ernesto Cortazar,new-age,GHOST_NEWAGE_LV,Low-var new-age (ghost pattern),ghost_suspect
0.281,0.141,0.206,0.978,0.0334,0.883,0.103,135.356,1EMSJMfd1lFvJtggclY05l,Migration,Ann Sweeten,new-age,GHOST_NEWAGE_LV,Low-var new-age (ghost pattern),ghost_suspect
0.411,0.185,0.0664,0.849,0.0303,0.801,0.0774,89.986,02eaBVhJyzUZhINVGEq6de,The Primal Gods,Dagda,new-age,GHOST_NEWAGE_LV,Low-var new-age (ghost pattern),ghost_suspect
0.388,0.227,0.093,0.881,0.0277,0.946,0.112,93.966,5xmiJO45JjamuTXhmjMMG5,Awakening,Patrick Kelly,new-age,GHOST_NEWAGE_LV,Low-var new-age (ghost pattern),ghost_suspect
0.631,0.509,0.325,0.121,0.0286,0.809,0.0873,100.015,4r48ds35jyBVxzK4gS1NLW,Sennen no Inori,Himekami,new-age,GHOST_NEWAGE_LV,Low-var new-age (ghost pattern),ghost_suspect
0.125,0.223,0.168,0.793,0.0331,0.337,0.121,81.306,1MYd0FQzbCu8hSj1PPfTOQ,Angels Calling Me (Segue),Denean,new-age,GHOST_NEWAGE_LV,Low-var new-age (ghost pattern),ghost_suspect
0.256,0.0652,0.307,0.99,0.0378,0.929,0.0816,185.015,3OGC0n3jV8RsxOKEjlHhGc,Song for Sienna,Brian Crain;Johannes Bornlöf,new-age,GHOST_NEWAGE_LV,Low-var new-age (ghost pattern),ghost_suspect
0.106,0.214,0.0379,0.903,0.0423,0.694,0.11,83.121,5ApE2jBYytrOzO3o3STC0o,Shadows for Walter de la Mare,Michael Hoppé;Martin Tillman,new-age,GHOST_NEWAGE_LV,Low-var new-age (ghost pattern),ghost_suspect
0.355,0.281,0.0391,0.303,0.031,0.761,0.0868,150.825,1NSqtigeVZUnq2AlrhpiwG,Papillon (On The Wings Of The Butterfly),David Arkenstone;Tena Hess;Nancy Rumbel;Kostia;Deborah Hanks;Jerome Franke;Eric Segnitz;Tim Klabunde;Mike Giacobassi;Robert Hanford;Helen Reich;Paul Gmeinder;Gloria Hays;The Milwaukee Jewish Day School Choir,new-age,GHOST_NEWAGE_LV,Low-var new-age (ghost pattern),ghost_suspect
0.571,0.52,0.342,0.418,0.0255,0.0,0.365,113.732,4pN1vkOPYK78Ab8mrUU206,Destiny (feat. Jordan Hill & Billy Porter),Jim Brickman;Jordan Hill;Billy Porter,new-age,GHOST_NEWAGE_LV,Low-var new-age (ghost pattern),ghost_suspect
0.301,0.151,0.0797,0.936,0.0303,0.951,0.119,106.662,7csUyPBYHadIijsrtHyea6,Walking Through Clouds,Bernward Koch,new-age,GHOST_NEWAGE_LV,Low-var new-age (ghost pattern),ghost_suspect
0.509,0.468,0.292,0.769,0.0256,0.945,0.116,142.991,0S6wkErxrIC9eOLADvFUNl,Nothing Else Matters,William Joseph,new-age,GHOST_NEWAGE_LV,Low-var new-age (ghost pattern),ghost_suspect
0.272,0.0971,0.0795,0.99,0.0485,0.954,0.0893,61.222,3aawHeiwjPcVq0ZcXhFqkV,Autumn (Solo Piano),Ryan Stewart,new-age,GHOST_NEWAGE_LV,Low-var new-age (ghost pattern),ghost_suspect
0.244,0.18,0.289,0.989,0.0344,0.858,0.12,111.571,3peVB2RLVXChGN1kH5cQlm,Quasi-Modal,James Todd,new-age,GHOST_NEWAGE_LV,Low-var new-age (ghost pattern),ghost_suspect
0.173,0.0499,0.0301,0.878,0.0482,0.808,0.142,123.702,07bS8UyHkyvWUwUmKlclJq,Self Connect,Hennie Bekker,new-age,GHOST_NEWAGE_LV,Low-var new-age (ghost pattern),ghost_suspect
0.306,0.0679,0.103,0.895,0.0342,0.673,0.119,83.107,3YMx7ezFrrHJIlEbdhVB42,Gentle Touch,Bernward Koch,new-age,GHOST_NEWAGE_LV,Low-var new-age (ghost pattern),ghost_suspect
0.207,0.0597,0.107,0.994,0.046,0.932,0.0863,86.195,3Ly3EBaIiwwgICBC7FdGel,Twin Flames Rising,Aeoliah,new-age,GHOST_NEWAGE_LV,Low-var new-age (ghost pattern),ghost_suspect
0.361,0.337,0.0986,0.898,0.0363,0.898,0.115,124.159,065jweuhTfrGT3dic3ZIOG,For Giovanni,Will Ackerman;Charlie Bisharat;Noah Wilding;Tom Eaton,new-age,GHOST_NEWAGE_LV,Low-var new-age (ghost pattern),ghost_suspect
0.393,0.156,0.0532,0.954,0.0349,0.913,0.11,127.915,4YhbyBfST3uiYaUI61YMwo,Acceptance,Kathryn Toyama,new-age,GHOST_NEWAGE_LV,Low-var new-age (ghost pattern),ghost_suspect
0.382,0.0865,0.227,0.988,0.0436,0.878,0.109,100.892,2wQ4rorwwGmnbiKcXUSnby,Where Rivers Run,Anne Trenning,new-age,GHOST_NEWAGE_LV,Low-var new-age (ghost pattern),ghost_suspect
0.432,0.267,0.175,0.43,0.0289,1.91e-05,0.123,139.8,5sU9FEKzpV2PIVCdDsfB1m,Love of My Life (feat. Michael W. Smith),Jim Brickman;Michael W. Smith,new-age,GHOST_NEWAGE_LV,Low-var new-age (ghost pattern),ghost_suspect
0.278,0.0742,0.0807,0.988,0.0465,0.884,0.118,125.442,5ZM00i27tGMbQiI7IUO7II,In the Monterey Mist,Laurie Z.,new-age,GHOST_NEWAGE_LV,Low-var new-age (ghost pattern),ghost_suspect
0.145,0.132,0.0958,0.967,0.0367,0.946,0.145,72.31,7dRRZcjDdwO1LPzn3otNJF,Peaceful Childhood,Bernward Koch,new-age,GHOST_NEWAGE_LV,Low-var new-age (ghost pattern),ghost_suspect
0.125,0.0454,0.036,0.687,0.0366,0.123,0.16,67.989,7ryUfJfr9GehdSJrTTybbC,Novus Pt. 1: Soul's Journey,Constance Demby,new-age,GHOST_NEWAGE_LV,Low-var new-age (ghost pattern),ghost_suspect
0.184,0.154,0.0373,0.99,0.0458,0.975,0.11,92.184,6ITYHd3FzwzMSJr1m5W4oB,Lillies On The Lake,Michael Hoppé;Tim Wheater,new-age,GHOST_NEWAGE_LV,Low-var new-age (ghost pattern),ghost_suspect
0.318,0.138,0.127,0.987,0.0354,0.917,0.126,121.691,2O8dvLnVZlI6eoWcPJlPTg,Shepherd Me,Ann Sweeten,new-age,GHOST_NEWAGE_LV,Low-var new-age (ghost pattern),ghost_suspect
0.441,0.491,0.152,0.762,0.0301,0.0696,0.175,108.443,0f0lRTBcGJtunXTpCNmYPD,Pearls and Tears,Andreas Vollenweider;Mark O'Connor;Vanesse Thomas;Lani Groves;Diva Gray;Patti Austin;Walter Keiser;Pedro Haldemann;Christoph Stiefel;Max Lässer;David Lindley,new-age,GHOST_NEWAGE_LV,Low-var new-age (ghost pattern),ghost_suspect
0.472,0.0413,0.0836,0.995,0.0578,0.917,0.0837,65.917,1fXMOBiZsYyMHUzWFrAkFn,Breezin',Jane Leslie,new-age,GHOST_NEWAGE_LV,Low-var new-age (ghost pattern),ghost_suspect
0.137,0.0649,0.0502,0.933,0.035,0.935,0.115,79.42,09lmsWO6rI8K2FBX8qVM6q,Mysterious Way,Bernward Koch,new-age,GHOST_NEWAGE_LV,Low-var new-age (ghost pattern),ghost_suspect
0.373,0.317,0.111,0.855,0.0354,0.0549,0.2,142.936,5zUWquxVOO6JRWACx601M6,Quiet Observer,Andreas Vollenweider;Walter Keiser;Pedro Haldemann;Jon Otis;Matthias Ziegler;Christoph Ziegler,new-age,GHOST_NEWAGE_LV,Low-var new-age (ghost pattern),ghost_suspect
0.203,0.131,0.0851,0.988,0.0366,0.95,0.124,80.774,6KEP74QSoiTVzLljpy6UVn,Green Quiet Mountain,Dean Evenson;Li Xiangting,new-age,GHOST_NEWAGE_LV,Low-var new-age (ghost pattern),ghost_suspect
0.304,0.127,0.0549,0.897,0.03,0.856,0.127,78.066,1Xr3nDuffQIuOMqJ4KnHk4,On Gentle Waves,Bernward Koch,new-age,GHOST_NEWAGE_LV,Low-var new-age (ghost pattern),ghost_suspect
0.286,0.231,0.126,0.989,0.0369,0.95,0.112,101.056,6wvpbnVPMvilYjFU9nszxX,For Carmine,Will Ackerman;Eugene Friesen;Tom Eaton,new-age,GHOST_NEWAGE_LV,Low-var new-age (ghost pattern),ghost_suspect
0.601,0.167,0.327,0.922,0.0318,0.0154,0.0677,132.282,0udvqTPCimWmF6eXn93ZL6,The Simple Birth,Barbara Higbie,new-age,GHOST_NEWAGE_LV,Low-var new-age (ghost pattern),ghost_suspect
0.582,0.544,0.524,0.548,0.0387,0.677,0.623,91.028,2ewcm804C5FYOIcGkLATwx,Together We - Cantoma Mix,Clannad;Phil Mison,new-age,GHOST_NEWAGE_LV,Low-var new-age (ghost pattern),ghost_suspect
0.183,0.131,0.0543,0.785,0.0401,0.899,0.121,111.851,7tJi6GDPUK9PgIA44dLWtn,Reminiscence,Ólafur Arnalds;Alice Sara Ott,ambient,GHOST_AMBIENT_LV2,Low-var ambient (ghost pattern 2),ghost_suspect
0.433,0.00824,0.0807,0.995,0.0516,0.886,0.0742,62.597,2xEVhZew6VihAm4buanz2P,Together At Last,Alexis Ffrench;Jobim Ffrench,ambient,GHOST_AMBIENT_LV2,Low-var ambient (ghost pattern 2),ghost_suspect
0.284,0.209,0.0786,0.949,0.0346,0.846,0.113,154.189,64RytVxzDMJaEfpChovS7V,"When Our Wings Are Cut, Can We Still Fly?",Kronos Quartet,ambient,GHOST_AMBIENT_LV2,Low-var ambient (ghost pattern 2),ghost_suspect
0.322,0.184,0.356,0.984,0.0338,0.902,0.0813,107.847,0pjCsB0XNSyqM9UazlTODC,Jazz Suite No. 2: VI. Waltz 2,Dmitri Shostakovich;Russian State Symphony Orchestra;Dmitry Yablonsky,ambient,GHOST_AMBIENT_LV2,Low-var ambient (ghost pattern 2),ghost_suspect
0.13,0.086,0.0375,0.932,0.0373,0.912,0.108,90.223,3Sy6wgTNEp6vSgLs4EyXAf,Flight from the City,Jóhann Jóhannsson;Yuki Numata Resnick;Tarn Travers;Ben Russell;Clarice Jensen,ambient,GHOST_AMBIENT_LV2,Low-var ambient (ghost pattern 2),ghost_suspect
0.483,0.623,0.376,0.651,0.0376,0.883,0.134,97.033,4ygSSIuPuM0EYu22s8YF4t,Bloodflow,Grandbrothers,ambient,GHOST_AMBIENT_LV2,Low-var ambient (ghost pattern 2),ghost_suspect
0.337,0.28,0.0824,0.987,0.0384,0.882,0.0851,140.004,1d6BkMki9M6K0yp9OLBzOM,Fire and Light,Actress,ambient,GHOST_AMBIENT_LV2,Low-var ambient (ghost pattern 2),ghost_suspect
0.302,0.096,0.382,0.972,0.0309,0.903,0.098,94.275,5ZT0rwBZW2xaNrSBNwi9py,What Gently Flutters,Dustin O'Halloran;Bryan Senti,ambient,GHOST_AMBIENT_LV2,Low-var ambient (ghost pattern 2),ghost_suspect
0.11,0.266,0.134,0.618,0.0411,0.917,0.143,83.607,51wV3bwTnQMNe4lZHiacGs,Compassion,Ilya Beshevli,ambient,GHOST_AMBIENT_LV2,Low-var ambient (ghost pattern 2),ghost_suspect
0.355,0.734,0.237,0.00177,0.0509,0.0,0.0965,143.964,2ZUEopklc3lUm4OXUPB6WS,Too Good To Not Believe - Live,Bethel Music;Brandon Lake,ambient,GHOST_AMBIENT_LV2,Low-var ambient (ghost pattern 2),ghost_suspect
0.719,0.363,0.122,0.692,0.0545,0.73,0.0803,142.046,2pUfIeF044S7DQNdaOEAoR,Apertura,Gustavo Santaolalla;Don Markese;Braulio Barrera;Javier Casalla;Anibal Kerpel,ambient,GHOST_AMBIENT_LV2,Low-var ambient (ghost pattern 2),ghost_suspect
0.52,0.37,0.0375,0.0101,0.0292,0.849,0.0743,144.963,72c1iKsEgEcfJvsNkv02xF,Sol,Solar Fields,ambient,GHOST_AMBIENT_LV2,Low-var ambient (ghost pattern 2),ghost_suspect
0.324,0.0711,0.0426,0.985,0.0364,0.857,0.0925,69.408,7pbMkDgFy2c2qwiu8iMzNp,Four Dimensions,Ludovico Einaudi;Amsterdam Sinfonietta;PMCE Parco Della Musica Contempornea Ensemble,ambient,GHOST_AMBIENT_LV2,Low-var ambient (ghost pattern 2),ghost_suspect
